form,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
lassui,0.004826359237024232,0.002357861514134406,0.004875941138812266,0.004874200511942515,0.0021935504844484105,0.004071856719066807,0.011137780256962548,0.0070746784008088315,0.007909727814945516,0.012330504010616902,0.024327022559772996,0.026474074721250393,0.02405713072939964,0.025239315126193953,0.027335100145053134,0.022346354633586075,0.038774564338893716,0.026151249531787712,0.02264744711372092,0.0387389823664612,0.03265412468858952,0.029531135807940923,0.03577036881015714,0.02979986541797669,0.027339737096263174,0.024586903086085736,0.036231309090371054,0.02249852711327439,0.026587942298178117,0.025687348295457765,0.021070590306376143,0.02203597893701171,0.017585121044279946,0.01855889875662836,0.018705004238434547,0.017434202271550778,0.01848194882654083,0.011117323066511213,0.012773260291968382,0.01709759308208053,0.007437781041151908,0.010575634924445633,0.011335208506963049,0.0127999683545239,0.012706543236450428,0.0072185791580388235,0.012273229797428023,0.013948492288989764,0.009937643105978557,0.009440528364521035,0.005948226049385919,0.01163127689111022,0.007991131408629662,0.004976851406285345,0.008894712468932992,0.008712388172588507,0.013000242426498467,0.009381296069250665,0.012713839006550194,0.005785543441717814
ptdddddddrrr,0.0033538087153229404,0.0032769282630126825,0.0033882628879554613,0.0033870533365567353,0.0,0.0,0.002579859383349174,0.0,0.006595708138282544,0.014994691054348603,0.009943944258162762,0.02130141800731745,0.01671715898953063,0.02030791283103528,0.018995000703103334,0.03105670143693113,0.027813385549198034,0.019824381663431017,0.029901398420898215,0.05537723975361003,0.03806259037935516,0.030781519500153433,0.03590400580701432,0.02070775162935768,0.025783302498039222,0.02940260016723552,0.04621517574707239,0.031268188963469105,0.02649360731210491,0.02402882947626922,0.0244030492883127,0.022408788977610755,0.023043046589111233,0.022486152563029282,0.011883883606275838,0.019128828732569114,0.016512425739525438,0.016223261393712878,0.014201701808406658,0.012506333803410102,0.008039842851584341,0.011306071779767026,0.011552595827769154,0.011118278632769272,0.012140840717272575,0.0071659261459623355,0.012963464967733054,0.014539088174030742,0.018645146691091137,0.01968050330565878,0.01352744960963185,0.01385572468378868,0.007403987104249747,0.006916769681470446,0.011634604245201841,0.00832450770458284,0.006949070910561381,0.010865012656854769,0.009894944782989579,0.003216272152949192
mimba,0.006900243564349768,0.0,0.0,0.0,0.0,0.011643063328215337,0.005307893090488425,0.005057332215403462,0.0,0.00881445793464266,0.008183607736260937,0.007968415233536993,0.007643215256512939,0.018991914283426333,0.011724294002598232,0.02396142964724971,0.03218863161187647,0.04758527369978128,0.038854853570764944,0.028483768355336732,0.027107760154883538,0.030157607984393812,0.025570439854876184,0.03124355943652497,0.02233577683180385,0.044144226352214926,0.03406019889188902,0.034640451770275256,0.020082217469345555,0.009887551141181838,0.01721406468323036,0.026125955651156912,0.037352995690413816,0.02449259903173564,0.010697014356268488,0.019678161242828843,0.03145670675198096,0.014304988472182279,0.029219078911254033,0.023157872436697046,0.004726129825520853,0.0209353574078275,0.008643169252795155,0.013725081618143457,0.015895721604157868,0.0073717137690902995,0.026671487048914887,0.0128199554749301,0.011366274994335087,0.013497119027449768,0.012369710583335324,0.00950241781748018,0.012186577996105794,0.006324801910218044,0.010472631066051662,0.0015570121665634481,0.012867535780666838,0.008941623094902342,0.007270787894124305,0.006617271021805443
frapppe,0.01314156367274519,0.01284031531752186,0.013276568898706155,0.0,0.035836557469186715,0.0,0.020217841404081227,0.0,0.017229747991702304,0.008393599378673247,0.0,0.007587952163270269,0.021834837934614427,0.007234047566449492,0.029772003401766542,0.03802892975959871,0.02043449374509506,0.06473321230091257,0.01849983726782821,0.048220037708726,0.01720897495760966,0.06892245849271492,0.02164403878463334,0.03786591738109413,0.037221317167035035,0.04982103568066027,0.02162263154287675,0.034557280698104764,0.01639145490831399,0.01076052143688641,0.019124181087985553,0.01463443267912722,0.02188893843018588,0.012957314343926597,0.023282904057384302,0.007495440023921844,0.011981905011348288,0.0121084239091258,0.013911986670842796,0.004900481689346846,0.018001896729741052,0.004430171032223855,0.00823048911322194,0.004356586167729323,0.004324788075277514,0.0028078964161283642,0.01069390307233438,0.016277131822416382,0.0054117881914963134,0.005712302357114653,0.011779101543906843,0.009048711659876871,0.005802356438406073,0.0030114077222599925,0.011397257973968034,0.014826704546958011,0.0027229238632582647,0.011352923815274151,0.011077814418646645,0.0031506601057589806
mddddddrrrrrrrr,0.011286007982902262,0.0,0.0,0.0,0.0,0.0,0.0,0.00827175029735502,0.01479695097327227,0.01441688857612196,0.0,0.019549657290666895,0.03125302302577999,0.012425236542127386,0.051136543021313194,0.052254945062671296,0.023398926264460614,0.03891513204106212,0.010591804561792413,0.05176436230008839,0.04926370346423579,0.019730260318089433,0.037175910049765115,0.032519345222916995,0.027399223658978494,0.016044911599100445,0.04178153347141905,0.045865814090824346,0.03753872736474646,0.025413198011898834,0.014077624189736931,0.027649792820752077,0.011748922160832608,0.020029993551411756,0.007498281243400224,0.021457009239772857,0.022638198447845082,0.010398744951650938,0.011947649194196925,0.00420854601806161,0.007730037127187574,0.007609284082227684,0.003534182390626007,0.0037414471741416236,0.011142416676754533,0.012057142573265614,0.009183950894143266,0.006989420903828,0.01626680065492215,0.004905739652340793,0.007586941556181963,0.01036140848699254,0.009966156648361129,0.010344818147839229,0.014681990782897048,0.005093284484072247,0.009353815488883399,0.009749919568110261,0.007135241194009242,0.00811738450396587
ptddddddrr,0.0051327306924428134,0.0,0.002592729996737355,0.0,0.0023327944199804354,0.0021651666329410824,0.0019741321827037835,0.013166598272411187,0.005047096670284882,0.009834922134951435,0.015218395630204527,0.010372753635621419,0.021320206944615998,0.019777929955427574,0.021802724466592757,0.032676702076288894,0.02394344139902577,0.021490549434648704,0.028902095645348364,0.0388439098275844,0.032486519467921034,0.03925717080419349,0.02113390478956291,0.028522372396043806,0.026998428403201366,0.024931480232181304,0.040114703991247676,0.03619681231003769,0.029342720792998322,0.029419330921965418,0.02454223316296423,0.018862153092452073,0.018167077481772827,0.025809916846457344,0.017050607414452464,0.02146841559315623,0.020123140631497585,0.014778796635035394,0.019923334095323108,0.017225931449959077,0.012304323731465509,0.008651510351475713,0.010447453339347136,0.011060152095476053,0.0050674272206263,0.01206355204195939,0.012008134034022493,0.014304142671547428,0.015324285398090236,0.01505970255521122,0.013801772193030441,0.017081851081911403,0.01019807853516677,0.0076451207774564075,0.013910791285343255,0.008686350048333596,0.007444490369575483,0.009422542223990258,0.007030867038924475,0.005537522476811737
otel,0.005019978608419326,0.0,0.0,0.010139478269829048,0.0,0.012705622989763313,0.0,0.0073584937401807975,0.00987245146399693,0.012825167652147309,0.005953635606136181,0.00869562218543104,0.013901240126316758,0.016580110985352052,0.022745363326377322,0.0348642372213634,0.02601941038087219,0.012363800423491231,0.037689593985974136,0.02762953829044747,0.037250961942634414,0.028521849876197016,0.028937510817984916,0.03719441829806076,0.028436527130058804,0.016652353718704802,0.0382010330802504,0.04560214750144591,0.032350632016861315,0.036993945238474865,0.03548285424888969,0.035777557471853016,0.019858348889449127,0.034647177241764394,0.023346472950545386,0.02672321667085387,0.02563118717988067,0.017344976172302955,0.01948567282405256,0.02246336633667849,0.012034031322540753,0.016922920565020594,0.011003947559004601,0.0033283663820149077,0.004956109675639143,0.009653358051728317,0.01327621959619865,0.011399193828668533,0.004134524875597666,0.007637198070997927,0.006749292464272558,0.010369619650485832,0.0110822828715702,0.00575167564660745,0.004353666934066186,0.0033982138585279117,0.004160545848667833,0.0,0.0021158209477376705,0.002407056987611329
fdpppppp,0.006245152307369823,0.0,0.0,0.0,0.0,0.0052688505217937855,0.0,0.004577202189983697,0.004093972494648453,0.011966454182824595,0.014813354415710564,0.018029786310337952,0.01729397047719795,0.03093996801190248,0.021222439776155434,0.046987619381363414,0.04208060461755112,0.02461008630216106,0.026374555785645522,0.05155918628321099,0.027260243996401857,0.051859593263771236,0.030857131340539766,0.025706706185054787,0.025269095017659324,0.0458722934073257,0.01926663237640368,0.02687295169270741,0.01947392543820884,0.02428974287453797,0.023369708932691847,0.015300110339671446,0.01430287649951849,0.016009742016035323,0.017979868235462274,0.01424797405417715,0.01252692692451022,0.014385455452214957,0.015426305543429048,0.016301696437421354,0.01710977318961478,0.006315936261371004,0.011733913715950423,0.016562743877474508,0.018497086655599307,0.012009352232997069,0.00889345031098554,0.012892068996952648,0.009001291492750467,0.010858433329335011,0.013994202862296549,0.010033663353933712,0.009650913856717236,0.011448683187744092,0.008124331362648304,0.0028183869261817597,0.010351933557305484,0.008092728551100473,0.014477139859463039,0.004491783333978661
unranked,0.007573472327703189,0.0,0.0,0.0,0.0,0.0,0.005825762679872756,0.0,0.0,0.0,0.0,0.0,0.004194466376444084,0.0,0.008578790527461765,0.0,0.0039254606418479806,0.003730569696672069,0.017769068316870675,0.010420938015501225,0.023140875574273245,0.0066199926831437845,0.018710162604369116,0.006234884862588823,0.015321867461623515,0.025122844122924884,0.010903466665386911,0.018104847656375274,0.014169572957634786,0.018603838941083743,0.015744642599682772,0.02024114761750013,0.02838279870089919,0.028375700446414687,0.01844963786046236,0.024477823525385654,0.027620647982648617,0.017445186830782174,0.040087332336835244,0.028241435639547223,0.015561717401820926,0.03319035095181344,0.026087732557616726,0.010042788090120833,0.022431346272210884,0.025891014294694367,0.021570106384296944,0.031268325571512504,0.015594045401420063,0.037857944185610774,0.03903264751475028,0.0434563756794851,0.030095039155491367,0.02950302045772155,0.03448320954354357,0.02905169992997243,0.021969062935970885,0.027806392762851993,0.020748439826564397,0.016341505430595066
mddddddrrr,0.0015867500712731229,0.0015503764812632153,0.004809152967840966,0.006409914910928083,0.0057693449104890705,0.0013386941630098887,0.00854406045637231,0.010466659561457885,0.011442030411345496,0.007094270758645541,0.014114001959878976,0.01557524864674703,0.02109120741595502,0.02620378923884793,0.02965674557402251,0.030305365187908336,0.02960783226157159,0.027356257692384072,0.04467446771823096,0.038572244515107844,0.0415572194002324,0.03467456342111843,0.02940033701985657,0.02873853347371981,0.02632322143994519,0.028573789691813668,0.04275149824725015,0.03451832796125239,0.028697693206822555,0.02825882247810882,0.025070320298961602,0.019083636231501635,0.01982199881940723,0.023467549186743472,0.01475903405489552,0.021418828344238514,0.025173094345007693,0.010234040701305637,0.010638563300209507,0.006508680283281205,0.010868003089392278,0.007488761708012825,0.008943955651710155,0.005786293733931858,0.00783280965367903,0.010849070809214637,0.009038487595037368,0.009499179866171296,0.011108391947183428,0.006552337741610848,0.008889015550091313,0.012382430375835907,0.007005931502114497,0.00836293802999146,0.006536653603489134,0.005728700196107892,0.010849529894291122,0.005140442127447817,0.006353443582993656,0.004945456532741479
jvj,0.002576119503085904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016887598363478297,0.004936151191505735,0.0,0.0014874540079902131,0.001426749338988163,0.004254235984298685,0.004377118308700245,0.0029818998735550465,0.0013352469356849826,0.0012689547062929233,0.00241766214819662,0.004726248058235748,0.008995860182322714,0.011258965190214562,0.008485691935470302,0.010603992329421516,0.010423478130950282,0.007324752872468326,0.012715948622119187,0.014780090018380912,0.01981467433933709,0.020566334480094452,0.01767330242719987,0.020081349423919367,0.017699769655172656,0.025400014047210605,0.021679522881795494,0.041140932076172525,0.05214321544570531,0.02432934653342515,0.019999058047220956,0.01729140320274259,0.013233310285461876,0.019105663999430984,0.020167618607365972,0.017080291011088412,0.013564499549522399,0.03082393438257008,0.04349840238279939,0.035630375142511696,0.041904131915124404,0.035832748981482594,0.022513122960431717,0.04138876776945547,0.03753507653903864,0.03069671240262081,0.02569313985118271,0.040109078270618145,0.03949900718615595,0.028931439166330807,0.02714457587211205,0.01976380199047026
ptdddddddddrrr,0.006980399246719115,0.0,0.0,0.0,0.0,0.0,0.0053695514636522045,0.005116079984364622,0.00915191851574503,0.004458424905832652,0.0,0.004030489588882234,0.03092800624877801,0.023055037333936625,0.03558146270961185,0.04443958590982242,0.025326424822342788,0.024069020578129194,0.04258172247684992,0.035217900587100594,0.03656353804533616,0.033558722428176375,0.03736413080812045,0.020113224555727702,0.025419641800657183,0.02811738383145257,0.043069817838823216,0.04171767568234232,0.021766606764597424,0.02286264788660608,0.024669874952752417,0.018656078145964233,0.011626738882408274,0.03854217697481529,0.013913067443088732,0.027869449663533035,0.030549234279243068,0.012863253603452111,0.01724245723646118,0.013014934731024991,0.004781030229774402,0.009412688872118772,0.008743571379594117,0.011570430871386579,0.009188783975683684,0.013423223190549009,0.012780621722147585,0.010086904049745384,0.01006102097483621,0.01668810777391152,0.006256700769531748,0.012817068374774004,0.007705088511621689,0.012796546115512088,0.004540407802144609,0.006300395893712874,0.005785337622609115,0.010553074195574656,0.007355247951161617,0.003347069797260098
mddddddddrrrrr,0.008512515131724603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027901643622392724,0.005436996958647666,0.020191485717094202,0.019660539405246476,0.023572713382989777,0.023429456686623194,0.01446372568955981,0.019706747116753277,0.03529746110300163,0.025158761755855054,0.02796118331600683,0.06246955246264324,0.07803041126860405,0.03348365644179491,0.035050092259557165,0.03153579659153491,0.030998955478487498,0.020169894288786894,0.035015425633514896,0.020349686770322256,0.03185294644062481,0.027880731346061515,0.02831493984773913,0.02464677454612646,0.012406337914865846,0.020143600046245616,0.009426012670300736,0.014565628918626344,0.013970412536945009,0.013725763733328743,0.01802312114402469,0.009522936289496428,0.005830410373062295,0.01147866384459127,0.0026656707246756743,0.01411000494270368,0.011205614445609292,0.01273180492678043,0.020781091349708448,0.003514531816503168,0.014022054001181915,0.005550259633802801,0.0019074933285637293,0.01172269858374079,0.01127551824385147,0.0078026190617468865,0.011073948281145269,0.0,0.01234651508451326,0.007353914509219887,0.003587855494728501,0.008163424838344775
ppppptdr,0.010443898141061102,0.0,0.0,0.010547423257540645,0.0,0.0,0.0,0.007654550456170439,0.0,0.0,0.0,0.0,0.005784213329920877,0.005749061360808913,0.005915121265748544,0.01208898054183684,0.010826503174835753,0.020577979681871094,0.024503732440418625,0.014370583328085221,0.022793936607672392,0.027387118993392228,0.008600503793041642,0.017195943844128193,0.02112901667504525,0.019796952436113482,0.02147999345806981,0.034953485962751066,0.03907998082479329,0.021379074939274375,0.017369622436145274,0.030238818831126384,0.01739563487828575,0.03501140149700289,0.013877588188443354,0.02779838069865642,0.032375789914203715,0.014434257875031348,0.007370780491995573,0.01557809493000228,0.0035766287116433086,0.00704151441338492,0.013081912029673418,0.00346227764911146,0.02749605588172068,0.017851990762112566,0.025496060560008707,0.03449548034825393,0.032256529382917454,0.020428631975941913,0.018722237289450442,0.02876486398025258,0.027667584069857178,0.01435940332323557,0.0271729767472915,0.018852988385506496,0.030295569275213013,0.03383409583590532,0.02641136967297184,0.0150234054520749
ptddddddrrr,0.0020905690243497566,0.0040852924559300115,0.002112045748927417,0.004222583570061587,0.0019003014367254922,0.0,0.0,0.0045966647307897944,0.008222760627072528,0.006676297928018985,0.006198475706439909,0.010863870031929129,0.018525339185715136,0.02071435108595353,0.015392490298499846,0.029038408359068398,0.022755133636230742,0.024714729878961207,0.03139164680710905,0.034518946043033204,0.027376156204135492,0.0338063829047339,0.04045699648216536,0.028397613921576373,0.027068310122032847,0.028730172260219327,0.03826714263248819,0.026987217110115706,0.02998698561371934,0.025248919922276587,0.02346907834982715,0.023280556568291717,0.01958685435853744,0.028857619194346273,0.014815441824544185,0.01669331685279788,0.02592282024175411,0.012520406842374845,0.012541061199242564,0.010134436147051055,0.01002313957225411,0.009866565340656854,0.012438462973384965,0.015247072194855913,0.009631863830728744,0.016527237735236247,0.012333652771565019,0.017694078701541813,0.012913665041567254,0.01090460404519828,0.01780136227605944,0.0187131788961589,0.011076514430493964,0.01197642050181022,0.017224294857468358,0.01509531134939284,0.014294432082529002,0.010384678023599088,0.006167932287389671,0.0075181377810632395
4months,0.017855377630085878,0.0,0.0,0.03606473804015951,0.0,0.0,0.013734940609987775,0.0,0.0,0.0,0.0,0.0,0.009888962138826505,0.0,0.010112768479850485,0.010333943792912472,0.009254748561746101,0.035181078283353706,0.03351418331820749,0.00818954087263526,0.007793916415291246,0.039018584920935816,0.029407648554133105,0.007349747835903925,0.028898525557391856,0.021153623442208152,0.018361601650331856,0.021342184790011227,0.014847325862825217,0.025585467790545276,0.011135970150959686,0.01590698509826883,0.033457941554066464,0.05281511693217142,0.01977147918914722,0.03055205197727297,0.016279755136684667,0.028790397541445547,0.025202863401285476,0.01997478077454635,0.012229544069932952,0.036115508952839985,0.022365449783068262,0.02959636050165945,0.011752136378462084,0.007630149973722814,0.00726487663306276,0.011057829291147849,0.0220589096289074,0.0194031924707415,0.012003155300638379,0.016392586430481415,0.02759271558257456,0.012274754378877527,0.015485398095719636,0.016115976167718548,0.025897362393865513,0.02313774224003402,0.011288528786599139,0.008561572636754776
tooooz,0.00746845730806187,0.00729725542249209,0.0,0.015084976748154653,0.006788735500875081,0.0,0.017234945073625798,0.016421363706015484,0.004895902820589273,0.014310451978543163,0.004428751277705738,0.021561474036963537,0.028954136484514954,0.02055583976150646,0.021149588998559263,0.012967289682728466,0.01548411822190407,0.022073046002237872,0.03504535895461038,0.03425479855259159,0.029340000471853804,0.016320496924802044,0.05535217318738297,0.04611323188565172,0.02719694144481251,0.028313698985161322,0.0261126736702034,0.03213684512093507,0.02949875677807681,0.022932343792507113,0.007763162390934891,0.013306987011713593,0.01554957673374884,0.04270973212964115,0.024809743815091104,0.021298597038302367,0.03404706938798179,0.010321973391275798,0.023718884854699546,0.013924917611490187,0.012788280045874921,0.00755310647473308,0.01403236131497407,0.009903533129793082,0.019662497347168732,0.014361752930152323,0.010635505861175438,0.007708688449656026,0.0107644710524826,0.004869521696264795,0.013388318041701834,0.008570760477678003,0.0049462893943435894,0.0034228149055824577,0.006477154220549994,0.005055681927312294,0.006189838936145161,0.004838969068720917,0.006295611855070216,0.001790545712674636
huehue,0.0079942479651165,0.0,0.0,0.0,0.00726667271767113,0.0,0.0,0.0,0.005240581762267697,0.005105976459416633,0.009481084092584571,0.00461588686485078,0.013282522009877147,0.017602401503432154,0.013583131174809582,0.0,0.01243066762128981,0.003937836954557202,0.01875630253702124,0.007333277605508471,0.013958035889029911,0.020963381423890926,0.013166455478186886,0.02303451404332367,0.0032346274595556664,0.005682567392115129,0.014797612204392824,0.022932884986923727,0.013294953153644528,0.016364543585255888,0.014957461314439762,0.030268115299588904,0.01165100326939103,0.0315286632266256,0.015933832315926315,0.044076230751029954,0.01895089789657206,0.00920721323645161,0.02820970012996954,0.0417347078690183,0.027377188492118676,0.037729330616944494,0.010013507141733232,0.02120151359367088,0.028939304366234306,0.02391330976877903,0.03090013839062378,0.02310389687578487,0.019752524653014983,0.027799164624040362,0.02328767321019829,0.029357295808532757,0.024707739591724794,0.01831893118300752,0.02253275584735831,0.019842568383197142,0.031471661425278144,0.020718559153642766,0.026955329694249328,0.011499616986131162
ptddddddddddddddddddddddddr,0.007732908015447894,0.0,0.0,0.0,0.0,0.0,0.017845217480426553,0.005667609332999183,0.0,0.004939056989725955,0.022927844962591898,0.00892997782689746,0.03426214160105644,0.029797182483483058,0.026278170103029692,0.022377414368641536,0.03206479115333596,0.06856389237378552,0.021771768330668764,0.06738868165143143,0.033754334390544455,0.05069516887362876,0.03184007724885021,0.035013774360962535,0.01564442128773857,0.020154928159685667,0.03976073189823361,0.03697197679017762,0.027328196697525512,0.03640801171880754,0.0337598029215198,0.04133452289267151,0.022540240673800657,0.03202285772566428,0.01712548824970244,0.02205275935332678,0.016921268417045613,0.008906220240699904,0.00818624905808425,0.011534388168341871,0.0026482200859283354,0.0026068515085414194,0.004843077796494471,0.010254207470391857,0.0025448408732201416,0.006609017083060921,0.0047194708432594145,0.009577974605800642,0.0063689316318909775,0.0050419466568813265,0.008663990736939492,0.005324545591880983,0.006828576831247533,0.0,0.0050298778974725055,0.0,0.004806761271030471,0.0,0.0016296333154261218,0.0
mecra,0.002766420632232365,0.0027030050687523307,0.0,0.0027938427704335485,0.005029284410882666,0.004667894736350245,0.01064010626746224,0.0060827018876676185,0.012694574277292522,0.014135442069507623,0.024607067572935043,0.012778672580279387,0.018385740895976402,0.021319674368304477,0.023502307219065766,0.01921305899878981,0.030111548792345295,0.025891185194004882,0.02466444945003607,0.03679651833357676,0.035018933628369574,0.025390425592142853,0.04100643215277634,0.04782675382171176,0.031341725333128685,0.024253011023643564,0.04210381530649174,0.0357118054225355,0.024728961582435195,0.027748568085881727,0.02127931790409758,0.0252616035354937,0.019583251483245547,0.028912925120563898,0.020830382746531532,0.024193844317799293,0.020178414114044665,0.014019143389702258,0.017571610770206737,0.011347563646130028,0.019895219762753068,0.01492147126848211,0.009529267220210183,0.014673626561502671,0.013656118015422932,0.010639586726460771,0.01013024452477394,0.010850541256482436,0.0045569257610573125,0.008417447150320228,0.006199024399167444,0.006984403982105778,0.00671797316634,0.006973220789107226,0.004198649277333596,0.004369621708906566,0.0017196019308428259,0.0029873692603141983,0.0034979735057719574,0.001989729229817517
hatay,0.002779765843660982,0.002716044363541719,0.005616645578056342,0.0028073202662399844,0.002526772837893947,0.007035618986531659,0.01282972096026373,0.014261437954943742,0.010933553910685175,0.012428177504188268,0.019780617641419376,0.017655435722303672,0.01077675299093859,0.022952700497513752,0.022041303512328123,0.020914554682216514,0.014408003278667526,0.026016084255458403,0.02608782183054221,0.048448722040851176,0.03882798890222022,0.025512908989584943,0.02403581084115411,0.04004789171060171,0.03374241192520865,0.03490838917015793,0.03716148737252863,0.021264639496273052,0.02195892220837784,0.025606310658303145,0.027160879947764748,0.026002574409936023,0.024307773094324053,0.019733706376006313,0.011696661808874211,0.01744018105350052,0.018248179294189485,0.014086771728792798,0.011770917473170776,0.004146292467702008,0.004759808164441329,0.0028112723318821833,0.00870476036310931,0.005529154547629308,0.005488798048132479,0.009503032965587702,0.01074461908580561,0.007459868178463263,0.009730180282268325,0.007249759637311609,0.016195214071547684,0.01595021986959146,0.012887090360002202,0.01592468091342169,0.01627291372705226,0.01881728897718487,0.02015880171082988,0.01200712131115522,0.011130351138073376,0.007997310729594115
mdoit,0.005358065110979034,0.0,0.0,0.005411176919158993,0.004870415044836487,0.0,0.008243197943878003,0.0,0.014049791011820517,0.0068444597775950584,0.006354602223049181,0.012375008868728747,0.014837463569115247,0.02949458591243806,0.021242569696871955,0.03411125730690692,0.027771770727504173,0.026392960152105308,0.022628205080902773,0.034405394154718764,0.039759747023719774,0.049176741936163684,0.03971108566852758,0.044110439185218245,0.039023583337214264,0.027930350954897713,0.022039893912647532,0.019213172314442372,0.02004932248159404,0.018645893112218693,0.017822381396096793,0.01551351401439584,0.018964638874753185,0.03064107032868303,0.015425933580313834,0.017317521811536847,0.0166098508465592,0.013576294618212402,0.02457945186742505,0.009990097305215122,0.012844501621101023,0.007225059493538966,0.01006718020671473,0.01598636633860127,0.01057978944160852,0.004579330800246443,0.014170349033914875,0.012166908967348827,0.008825955333459184,0.008151549582545992,0.014407690270217877,0.022135989651511933,0.01656011648065594,0.008594656874452811,0.013940635642422561,0.0036270774310644066,0.01110187776347674,0.010414806005076568,0.01242074719238058,0.00770750379921613
compwend,0.002454381523087268,0.0,0.0,0.0,0.0,0.0,0.0018410708013002468,0.0016467031405598546,0.0016044072686517436,0.0,0.0014504106111932252,0.0013912177248272726,0.0,0.0,0.0014538194777409324,0.0013019940876676029,0.0,0.0,0.0023042730390228,0.0,0.0021957146231374163,0.0,0.0,0.0020327785875004062,0.0,0.0,0.0,0.0010443898265900323,0.0005142090427763652,0.0,0.0005594641608138718,0.0,0.0,0.0,0.00047757574605712157,0.0,0.0005786207577728335,0.0,0.008430389965994628,0.024947248704974487,0.017783046817093986,0.03067797154240421,0.049964775767866655,0.048773421926457096,0.06064931639632252,0.059278966783887874,0.05133673083542227,0.043963889216381384,0.04258358081579573,0.04671933483058472,0.06803210145733406,0.06710056278819074,0.054683908648353936,0.05991001887952813,0.04251109352274454,0.06089585659372279,0.047741580065269705,0.039173483947229214,0.028305171845109032,0.023686518230633356
0808,0.007485713332540288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008847327074243941,0.008486257717672354,0.004217342407667038,0.004339159072225393,0.013302181113973171,0.0,0.011321550718879624,0.010785130665493218,0.010541837473781856,0.006688384726489342,0.006696795129144643,0.006309076751372894,0.018921658335761468,0.00929977529863426,0.01815307791384428,0.011029964223597635,0.020146381958793324,0.0031853250098788596,0.010978142622534999,0.02070549714989849,0.01023798856442244,0.01435604215814707,0.0332372569282553,0.0339339691068146,0.029131535549215076,0.05448512830274755,0.024706610248984177,0.021627951552859445,0.01142763248742183,0.013118548398977681,0.010330895944929872,0.014394759138998443,0.017778775713506556,0.02269158557204949,0.026191391247124985,0.038964917734647136,0.03321264228325267,0.052057371744160426,0.024976406453081836,0.030901686509606736,0.01758421550656174,0.045666284225906864,0.03335651447780442,0.029899945396332957,0.03111749562037943,0.03174848430531901,0.021510404998922518,0.03552010801226258,0.009183940493968576,0.015208932626911491
ptttn,0.0024941247817338304,0.0,0.0,0.0,0.0,0.0,0.003741765709410646,0.006693471365222999,0.006521548326691702,0.0015137003810795713,0.01179117432245471,0.016964944879055865,0.01826699883922064,0.026023341594420733,0.016250969414665344,0.02249230884277766,0.03017733537068991,0.034736586601243895,0.053856469354203705,0.04234087544445757,0.027890866821582518,0.03678653183569794,0.032572764967474646,0.0371825086104267,0.03991895769408477,0.035700143545705346,0.028070309165578435,0.03714554902425201,0.03291973753245766,0.03237107568672749,0.03126878923135419,0.01594404297165335,0.025168508724861798,0.009610335996355744,0.01698581586713681,0.024204811253833145,0.016463726610198466,0.01170991490970003,0.012374413149574616,0.00961597772440418,0.008605239891352885,0.01039157772301144,0.005923615175482091,0.008400542235576793,0.010908211929111667,0.00934740900279725,0.015808489452917962,0.01208874230448964,0.008321755259114166,0.013155958631793294,0.009374065121434391,0.01352471551760096,0.011113878623925726,0.009408747147436617,0.005759928837814646,0.008462486122108795,0.00882084526200756,0.009682981183555003,0.0048959168084418666,0.008234497219638353
idfc,0.003310980668486386,0.0034234722341637564,0.0,0.0,0.0,0.0,0.002483619508654163,0.0,0.0,0.0,0.0019566157298102926,0.0,0.0018653585254826805,0.0019192388443694487,0.0,0.0,0.0,0.0015901116145836402,0.0,0.0,0.0014810184566530335,0.0027905465026275256,0.0,0.004113352310887403,0.0048175360751520286,0.0027877864861532826,0.005670558978586282,0.005635561535443477,0.006936721875464097,0.014089505774173871,0.0037736085521774543,0.011288484776870946,0.012028139379016412,0.009755992778808065,0.01417357858071324,0.023481207206539116,0.01873353877887071,0.021523919524566934,0.015163552986171088,0.017407262962691485,0.026274186926905387,0.010611495774125915,0.0190974853677055,0.023418823956222377,0.037650034847025025,0.04412017053175684,0.044070516060702655,0.03698006080720628,0.028722798707081738,0.04480073533701712,0.059887636849377784,0.04563364921237769,0.04348490674716748,0.05583865333173579,0.041290424255025396,0.07091495442724921,0.05049841873816909,0.04927471727275818,0.0316845189048636,0.023544541298410295
